CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,PRIMARY_RD,SECONDARY_RD,INTERSECTION,WEATHER_1,STATE_HWY_IND,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,BICYCLE_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,CITY
8511706,2017,2017-12-27,3702,2017-11-02,1100,,4,6,RANCHO DEL REY PKWY,DUORO DR,N,A,N,3,0,1,1,C,N,E,H,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CHULA VISTA
7123521,2015,2015-11-30,3708,2015-10-26,1819,,1,5,LA MESA BL,SPRING ST,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,LA MESA
4527747,2009,2010-09-21,3708,2009-12-08,1705,100,2,5,SPRING ST,LA MESA BL,N,B,N,2,0,1,2,A,N,C,G,A,A,H,C,A,Y,,L,4,1,0,0,0,1,LA MESA
5200278,2011,2012-07-02,3708,2011-05-26,1915,400,4,5,SPRING ST,LA MESA BL,N,A,N,2,0,1,2,A,F,D,G,A,A,H,B,A,Y,,A,1,1,0,0,0,1,LA MESA
6255551,2013,2014-04-21,3708,2013-10-21,1035,400,1,5,ZETA ST,DUGAN AV,N,A,N,3,0,1,1,A,N,F,J,A,A,H,A,D,Y,,L,4,0,1,0,0,1,LA MESA
5322740,2011,2012-12-14,3708,2011-09-20,810,400,2,5,JACKSON DR,LAIRD ST,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,LA MESA
4426139,2009,2010-06-17,3711,2009-10-13,1745,,2,7,AIRWAY RD,OTAY MESA RD,N,A,N,4,0,1,2,A,N,D,G,A,A,H,B,D,Y,,L,4,0,0,1,0,1,SAN DIEGO
4209401,2009,2009-12-05,3711,2009-04-19,1900,,7,7,OSAGE ST,INNSDALE AV,N,A,N,3,0,1,2,A,N,H,G,A,A,H,B,D,Y,,L,4,0,1,0,0,1,SAN DIEGO
7002377,2015,2015-07-27,3702,2015-05-25,931,,1,6,TELEGRAPH CANYON RD,PASEO LADERA,N,C,N,3,0,1,2,A,N,C,E,A,B,H,A,D,Y,,L,4,0,1,0,0,1,CHULA VISTA
4661294,2010,2011-02-04,3708,2010-03-17,1945,400,3,5,SPRING ST,LEMON AV,Y,B,N,3,0,1,2,A,N,D,G,A,A,H,C,A,Y,Y,L,4,0,1,0,0,1,LA MESA
5951427,2012,2013-12-27,3708,2012-11-05,1922,400,1,5,ALLISON AV,PALM AV,N,A,N,3,0,1,1,A,N,E,I,A,A,H,C,D,Y,,L,4,0,1,0,0,1,LA MESA
8914476,2019,2019-08-30,3708,2019-07-30,930,,2,5,ALLISON AV,PALM AV,Y,A,N,3,0,1,1,A,N,-,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,LA MESA
5291009,2011,2013-02-14,3708,2011-07-27,1955,200,3,5,JACKSON DR,ZETA ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,LA MESA
8326230,2017,2017-08-21,3708,2017-02-24,753,,5,5,JACKSON DR,EL PASO ST,N,A,N,3,0,2,2,A,N,A,G,A,A,H,A,D,Y,,-,,0,1,1,0,1,LA MESA
4935453,2010,2011-09-13,3702,2010-08-26,1630,,4,6,PASEO LADERA,PASEO ENTRADA,N,A,N,3,0,1,2,A,N,-,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CHULA VISTA
9075131,2020,2020-06-23,3711,2020-03-03,1354,,2,7,CARLSBAD ST,GREENRIDGE AV,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,SAN DIEGO
9026958,2020,2020-02-26,3708,2020-01-27,1540,,1,5,JACKSON DR,PARKWAY DR,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,LA MESA
6573538,2014,2014-08-27,9680,2014-07-11,1540,,5,9,PARADISE VALLEY RD,WORTHINGTON ST,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
6692977,2014,2014-11-06,3708,2014-08-22,2115,200,5,5,JACKSON DR,PARKWAY DR,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,C,A,Y,,L,4,0,1,0,0,1,LA MESA
91264762,2020,2020-07-07,9645,2020-06-23,35,,2,9,DEGEN DR,NERAK COURT,N,B,N,3,0,1,2,A,N,C,G,A,A,H,D,D,Y,,L,4,0,1,0,0,1,UNINCORPORATED
8055504,2016,2016-06-03,3700,2016-04-09,1530,,6,4,NEDDICK AV,SPRINGVALE ST,N,B,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,POWAY
6926665,2015,2015-05-28,3708,2015-04-20,1315,,1,5,FLETCHER PKWY,JACKSON DR,Y,A,N,4,0,1,2,A,N,B,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,LA MESA
8783988,2018,2019-01-23,3708,2018-11-15,1930,,4,5,FLETCHER PKWY,JACKSON DR,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,C,A,Y,,A,1,0,0,1,0,1,LA MESA
8352625,2017,2018-07-20,3711,2017-04-07,1859,,5,7,SUNSET CROSSING,WESTPORT VIEW,N,A,N,2,0,1,2,A,N,A,E,A,A,H,B,D,Y,,L,4,1,0,0,0,1,SAN DIEGO
5645183,2012,2013-08-31,3708,2012-05-21,1858,200,1,5,JACKSON DR,FLETCHER PKWY,N,A,N,3,0,1,1,B,N,H,-,A,A,H,A,A,Y,,L,4,0,1,0,0,1,LA MESA
91358420,2020,2020-12-03,9680,2020-11-21,1100,,6,9,PARADISE VALLEY RD,WORTHINGTON ST,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,UNINCORPORATED
6732690,2014,2016-02-23,3700,2014-10-27,715,,1,4,SCRIPPS POWAY PKWY,GENERAL ATOMICS WY,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,POWAY
9047769,2020,2020-06-09,3711,2020-02-02,1016,,7,7,NAVAJO RD,BOULDER LAKE AV,Y,A,N,3,0,1,2,A,M,D,G,A,A,H,A,A,Y,,-,99,0,1,0,0,1,SAN DIEGO
5863979,2012,2013-11-13,3702,2012-08-22,1600,,3,6,MAIN ST,NIRVANA AV,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,D,22,0,1,0,0,1,CHULA VISTA
6858647,2015,2015-03-26,3708,2015-02-19,740,,4,5,3RD AV,LEMON AV,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,LA MESA
90276301,2016,2016-09-26,9680,2016-09-17,1000,,6,9,WORTHINGTON STREET,PARK DRIVE,Y,A,N,3,0,1,1,C,N,F,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,UNINCORPORATED
4190503,2009,2009-11-06,3702,2009-03-09,1948,,1,6,MAIN ST,NIRVANA AV,N,A,N,3,0,1,1,A,N,F,A,A,A,H,C,D,Y,,L,4,0,1,0,0,1,CHULA VISTA
6458006,2014,2014-07-09,3702,2014-03-14,900,,5,6,TELEGRAPH CANYON RD,PASEO LADERA,N,A,N,4,0,1,1,A,N,E,I,A,A,H,A,A,Y,,L,4,0,0,1,0,1,CHULA VISTA
4251061,2009,2010-01-04,9680,2009-05-06,1720,,3,9,DELROSE AV,ELKELTON BL,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,UNINCORPORATED
5103554,2011,2012-04-04,3708,2011-02-23,830,100,3,5,LA MESA BL,CYPRESS ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,LA MESA
7060480,2015,2015-10-09,3702,2015-09-01,1104,,2,6,EAST J ST,VERANO LN,N,A,N,3,0,1,1,A,N,H,-,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CHULA VISTA
6122539,2013,2014-03-07,3708,2013-06-13,1045,400,4,5,JACKSON DR,CENTER DR,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,D,22,0,0,1,0,0,LA MESA
8375441,2017,2017-06-07,3708,2017-05-02,1134,,2,5,JACKSON DR,CENTER ST,N,A,N,3,0,1,2,A,N,D,G,A,A,D,A,D,Y,,L,4,0,1,0,0,1,LA MESA
90969265,2019,2019-04-17,9645,2019-04-06,1230,,6,9,BONITA RD S/B,SAN MIGUEL RD,N,A,N,4,0,1,2,A,N,C,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,UNINCORPORATED
91079608,2019,2019-10-30,9645,2019-09-13,705,,5,9,BONITA RD N/B,SAN MIGUEL RD,N,A,N,3,0,1,1,C,N,F,A,A,A,B,A,A,Y,,-,- ,0,1,0,0,1,UNINCORPORATED
4979816,2010,2011-11-22,3708,2010-11-24,1431,400,3,5,LA MESA BL,GRANT AV,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,LA MESA
4740212,2010,2011-01-25,3708,2010-03-07,1110,100,7,5,CENTER DR,JACKSON DR,N,C,N,2,0,1,1,A,N,E,I,A,B,H,A,D,Y,,-,- ,1,0,0,0,1,LA MESA
5350855,2011,2012-12-14,3708,2011-09-07,1830,400,3,5,LA MESA BL,GRANT AV,N,A,N,2,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,1,0,0,0,1,LA MESA
91227519,2020,2020-04-20,9645,2020-04-14,1300,,2,9,SWEETWATER RD,QUARRY RD,N,A,N,3,0,1,1,A,N,F,A,A,A,H,A,D,Y,,L,4,0,1,0,0,1,UNINCORPORATED
6381864,2014,2014-06-18,3708,2014-02-08,1135,400,6,5,CENTER DR,JACKSON DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,-,Y,,L,4,0,1,0,0,1,LA MESA
6020678,2013,2014-02-11,9650,2013-03-16,1041,,6,9,VALLEY CENTER DR,VESPER RD,N,A,N,2,0,1,1,C,N,E,I,A,A,G,A,D,Y,,-,- ,1,0,0,0,1,UNINCORPORATED
8287031,2016,2017-01-23,3708,2016-07-26,941,,2,5,SPRING ST,GATESIDE RD,N,A,N,2,0,1,2,A,N,D,J,A,A,H,A,D,Y,,-,,1,0,0,0,1,LA MESA
90912710,2019,2019-01-25,9680,2019-01-14,1420,,1,9,WALBOLLEN ST,ELKELTON BLVD,Y,B,N,3,0,1,2,A,F,G,G,A,B,H,A,A,Y,,A,1,0,1,0,0,1,UNINCORPORATED
5884104,2012,2014-01-04,9680,2012-11-11,1330,,7,9,TROPHY DR,FAIRWAY DR,Y,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,UNINCORPORATED
4190449,2009,2009-09-29,3702,2009-02-24,1530,,2,6,OTAY LAKES RD,RIDGEVIEW WY,N,A,N,3,0,1,2,A,M,E,G,A,A,H,A,A,Y,,A,7,0,1,0,0,1,CHULA VISTA
6089810,2013,2014-02-28,9645,2013-05-21,305,,2,9,SWEETWATER RD,PRAY ST,N,A,N,3,0,1,1,A,N,F,A,A,A,H,C,D,Y,Y,L,4,0,1,0,0,1,UNINCORPORATED
5426111,2011,2013-01-25,9680,2011-11-08,1705,,2,9,SWEETWATER RD,ILDICA ST,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,C,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
4312789,2009,2010-04-13,9680,2009-07-03,2319,,5,9,SAMANTHA LN,SWEETWATER RD,N,A,N,3,0,1,1,A,N,E,I,A,A,H,C,A,Y,Y,L,4,0,1,0,0,1,UNINCORPORATED
4543382,2009,2010-09-30,9680,2009-12-07,2003,,1,9,SWEETWATER RD,SPRING VISTA WY,N,B,N,4,0,1,2,A,N,B,G,A,B,H,C,D,Y,Y,L,4,0,0,1,0,1,UNINCORPORATED
6122527,2013,2014-03-01,3708,2013-05-25,2135,200,6,5,SPRING ST,GATESIDE AV,N,A,N,4,0,1,2,A,N,H,G,A,A,H,C,D,Y,Y,D,22,0,0,1,0,1,LA MESA
90709022,2018,2018-04-19,9680,2018-04-11,1159,,3,9,SWEETWATER RD,TYLER ST,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,D,22,0,0,1,0,1,UNINCORPORATED
6585989,2014,2014-08-18,3702,2014-07-12,740,,6,6,TELEGRAPH CANYON RD,PASSEO LADERA,N,A,N,3,0,2,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,2,0,0,2,CHULA VISTA
6082827,2013,2014-02-24,9680,2013-05-14,1418,,2,9,HARNESS ST,SWEETWATER RD,N,A,N,4,0,1,2,A,N,D,C,A,A,H,A,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
8913387,2019,2019-09-06,3708,2019-07-20,1437,,6,5,SPRING ST,GATESIDE RD,Y,A,N,3,0,2,3,A,N,D,G,A,A,H,A,A,Y,,A,8,0,2,0,0,2,LA MESA
7069945,2015,2015-11-12,3708,2015-10-03,1537,,6,5,SPRING ST,GATESIDE AV,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,LA MESA
7041367,2015,2015-09-03,3708,2015-05-16,947,,6,5,PALM AV,ECHO ST,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,LA MESA
9216964,2020,2021-02-09,3700,2020-12-22,1232,,2,5,WEATHERSFIELD RD,DEVOS DR,N,A,N,2,0,1,1,A,N,F,A,A,A,H,A,-,Y,,L,4,1,0,0,0,1,SANTEE
8580798,2018,2018-03-22,3708,2018-02-22,858,,4,5,SPRING ST,GATESIDE DR,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,LA MESA
4614049,2010,2010-10-18,3702,2010-01-30,1400,,6,6,CORDOVA DR,CAMINO MIEL,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CHULA VISTA
8124977,2016,2016-09-21,3711,2016-09-07,1615,,3,7,OCEAN VIEW HILLS PKWY,OTAY MESA RD,Y,A,N,3,0,1,2,A,N,G,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,SAN DIEGO
6480386,2014,2014-07-15,9680,2014-04-04,740,,5,9,ILDICA ST,SWEETWATER RD,N,B,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
91262719,2020,2020-07-03,9680,2020-06-28,1733,,7,9,SWEETWATER RD,HARNESS ST,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,UNINCORPORATED
90118250,2016,2016-02-18,9680,2016-02-04,750,,4,9,SWEETWATER RD,BLOSSOM LN,Y,A,N,4,0,1,2,A,N,G,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
6314852,2013,2014-05-28,3700,2013-11-28,1255,,4,5,MESA RD,GRAHAM TER,N,A,N,4,0,1,2,A,F,H,G,A,A,H,A,D,Y,Y,L,4,0,0,1,0,1,SANTEE
6024169,2013,2014-10-08,3711,2013-03-30,1555,SD,6,7,NAVAJO RD,BISBY LAKE AV,Y,A,N,3,0,2,3,A,N,D,G,A,A,H,A,A,Y,,-,- ,0,2,0,0,2,SAN DIEGO
7069408,2015,2015-09-25,9680,2015-09-07,1745,,1,9,ELKELTON BL,PARKBROOK ST,N,A,N,4,0,1,1,A,N,-,A,A,A,H,A,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
5347073,2011,2012-12-15,3711,2011-09-27,1621,SD,2,7,NAVAJO RD,BISBY LAKE AV,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,SAN DIEGO
6194779,2013,2014-03-29,3702,2013-08-08,1815,,4,6,N RANCHO DEL REY PKWY,CALLE FLORICITA,Y,A,N,3,0,1,2,A,F,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CHULA VISTA
4758997,2010,2011-03-09,3702,2010-04-13,2033,,2,6,OLYMPIC PKWY,HERITAGE,N,A,N,3,0,2,4,A,F,E,G,A,A,H,C,D,Y,,A,1,0,2,0,0,2,CHULA VISTA
8954164,2019,2019-10-14,3702,2019-08-08,1534,,4,6,S RANCHO DEL REY PKWY,PASEO RANCHERO,Y,A,N,3,0,1,2,A,N,D,G,A,A,A,A,D,Y,,-,- ,0,1,0,0,1,CHULA VISTA
90145971,2016,2016-03-28,9680,2016-03-17,1456,,4,9,JAMACHA RD.,SR-125 NORTHBOUND OFF-RAMP TO JAMACHA RD,N,A,N,3,0,1,1,C,N,F,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,UNINCORPORATED
6103341,2013,2014-02-28,3702,2013-05-23,1550,,4,6,EAST J ST,PASEO DEL CERRO,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CHULA VISTA
91234480,2020,2020-05-06,9680,2020-05-02,1230,,6,9,JAMACHA RD,SWEETWATER RD,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,UNINCORPORATED
90264804,2016,2016-09-09,9680,2016-08-30,1320,,2,9,TROY ST,SWEETWATER RD,N,A,N,2,0,1,1,A,N,F,A,A,A,H,A,D,Y,,L,4,1,0,0,0,1,UNINCORPORATED
90809268,2018,2018-09-10,9680,2018-08-28,1445,,2,9,PARADISE VALLEY RD,ELKELTON BLVD,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,UNINCORPORATED
90414810,2017,2017-03-17,9680,2017-03-11,2030,,6,9,SWEETWATER RD,JAMACHA RD,N,A,N,4,0,1,2,A,N,D,G,A,A,H,C,D,Y,,L,4,0,0,1,0,1,UNINCORPORATED
6664814,2014,2015-05-16,9680,2014-09-25,700,,4,9,SWEETWATER RD,JAMACHA RD,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
6658692,2014,2014-12-19,9680,2014-10-09,1425,,4,9,JAMACHA RD,SWEETWATER RD,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,UNINCORPORATED
90803505,2018,2018-08-31,9680,2018-08-22,730,,3,9,JAMACHA ROAD,SWEETWATER ROAD,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,UNINCORPORATED
6091642,2013,2014-02-26,9680,2013-05-23,1500,,4,9,SWEETWATER RD,SAINT GEORGE SAINT,Y,A,N,4,0,1,2,A,F,D,G,A,A,H,A,A,Y,,A,7,0,0,1,0,1,UNINCORPORATED
6743839,2014,2015-01-23,9680,2014-11-18,1558,,2,9,SAINT GEORGE SAINT,SWEETWATER RD,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,UNINCORPORATED
5742529,2012,2014-04-18,9680,2012-07-14,1930,,6,9,ELKELTON BL,PARADISE VALLEY RD,N,A,N,4,0,1,2,A,N,D,C,A,A,H,A,A,Y,Y,L,4,0,0,1,0,1,UNINCORPORATED
5009944,2010,2011-11-21,9680,2010-11-08,955,,1,9,JAMACHA BL,SWEETWATER RD,N,B,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,7,0,0,1,0,1,UNINCORPORATED
8657058,2018,2018-09-21,3702,2018-07-08,755,,7,6,MAIN ST,NIRVANA,N,A,N,3,0,5,6,A,F,B,G,A,A,H,A,D,Y,,A,7,0,5,0,0,5,CHULA VISTA
90150701,2016,2017-04-03,9680,2016-03-21,2000,,1,9,JAMACHA RD,SWEETWATER RD,N,A,N,3,0,1,2,A,N,H,G,A,B,H,D,D,Y,,L,4,0,1,0,0,1,UNINCORPORATED
7106547,2015,2015-11-02,3711,2015-10-19,1817,,1,7,LAKE MURRAY BL,LYNNHAVEN LN,Y,B,N,4,0,1,1,A,N,H,J,A,A,A,B,D,Y,,L,4,0,0,1,0,1,SAN DIEGO
5881918,2012,2014-01-15,3708,2012-12-12,1510,400,3,5,FLETCHER PKWY,NAGEL ST,N,A,N,3,0,1,2,A,N,E,J,A,A,H,A,A,Y,,L,4,0,1,0,0,1,LA MESA
91245324,2020,2020-05-29,9680,2020-05-22,1530,,5,9,TROY ST,CENTRAL AVE,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,UNINCORPORATED
91187157,2020,2020-02-14,9680,2020-02-06,1220,,4,9,SPRING ST,SR-94 E/B,N,A,N,2,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,1,0,0,0,1,UNINCORPORATED
5177466,2011,2012-05-10,9680,2011-04-30,1835,,6,9,SWEETWATER RD,ORVILLE ST,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,UNINCORPORATED
8490236,2017,2017-12-11,3711,2017-11-01,1631,,3,7,NAVAJO RD,LAKE MURRAY BL,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,SAN DIEGO
6232803,2013,2014-04-26,9650,2013-10-04,1110,,5,9,LAKE WOHLFORD RD,VALLEY CENTER RD,N,A,N,2,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,1,0,0,0,1,UNINCORPORATED
90193181,2016,2016-06-02,9680,2016-05-20,2235,,5,9,PARADISE VALLEY RD,SR-125 S/B,N,A,N,3,0,1,2,A,F,C,G,A,A,H,C,D,Y,,L,4,0,1,0,0,1,UNINCORPORATED
5955344,2012,2013-12-14,9680,2012-10-26,1400,,5,9,SWEETWATER RD,JAMACHA BL,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,UNINCORPORATED
5582874,2012,2013-07-20,3700,2012-03-05,1458,,1,5,MAST BL,MEDINA DR,Y,A,N,3,0,2,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,2,0,0,1,SANTEE
5102378,2010,2011-12-14,3700,2010-12-13,906,,1,5,MAST BL,MEDINA DR,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,SANTEE
6798631,2014,2015-02-03,3700,2014-09-16,1449,,2,5,MAST BL,MEDINA DR,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,SANTEE
4463979,2009,2010-07-15,3708,2009-10-01,1546,100,4,5,DALLAS ST,SAN ANGELO  AV,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,LA MESA
5844334,2012,2013-12-17,3708,2012-10-03,2052,400,3,5,FLETCHER PKWY,NAGEL ST,N,A,N,4,0,1,1,A,N,E,J,A,A,B,C,D,Y,,L,4,0,0,1,0,1,LA MESA
8402222,2017,2017-07-17,3708,2017-06-19,923,,1,5,CENTER DR,GROSSMONT CENTER DR,N,A,N,2,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,1,0,0,0,1,LA MESA
91195041,2020,2020-02-27,9680,2020-02-15,1205,,6,9,SPRING STREET,BROADWAY,N,A,N,3,0,1,1,C,N,H,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,UNINCORPORATED
5662848,2012,2013-08-15,3708,2012-04-25,1720,,3,5,CENTER DR,GROSSMONT CENTER DR,Y,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,LA MESA
6971992,2015,2015-07-01,9680,2015-05-31,1425,,7,9,SWEETWATER RD,JAMACHA BL,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,7,0,1,0,0,1,UNINCORPORATED
5281811,2011,2012-12-03,3711,2011-08-05,1614,,5,7,OTAY MESA RD,OCEANVIEW HILLS PKWY,N,A,N,3,0,1,1,A,N,H,A,A,A,B,A,A,Y,,L,4,0,1,0,0,1,SAN DIEGO
4844906,2010,2011-08-25,3711,2010-08-12,1900,,4,7,NAVAJO RD,LAKE MURRAY BL,Y,A,N,3,0,1,2,A,N,C,G,A,A,H,B,A,Y,,A,7,0,1,0,0,1,SAN DIEGO
90664596,2018,2018-02-20,9680,2018-02-08,1158,,4,9,CAMPO RD,SPRING ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,UNINCORPORATED
4782000,2010,2011-06-14,3711,2010-06-13,1324,SANDI,7,7,VERLANE DR,RENOWN DR,N,A,N,3,0,1,2,A,N,C,-,A,A,H,A,A,Y,,L,4,0,1,0,0,1,SAN DIEGO
4367568,2009,2010-04-30,9680,2009-08-11,1135,,2,9,CENTRAL AV,LAMAR ST,N,A,N,2,0,1,2,A,N,A,G,A,A,H,A,D,Y,,L,4,1,0,0,0,1,UNINCORPORATED
90481371,2017,2017-06-20,9680,2017-06-10,747,,6,9,HIGHLAND VALLEY RD,BANDY CANYON RD,N,B,N,3,0,1,2,A,F,H,G,A,A,H,A,D,Y,,D,22,0,1,0,0,1,UNINCORPORATED
91191046,2020,2020-02-21,9680,2020-02-08,1135,,6,9,TROY ST,CENTRAL AVE,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,7,0,0,1,0,1,UNINCORPORATED
6226998,2013,2014-03-11,3700,2013-06-08,840,,6,5,MAST BL,ST ANDREWS,N,A,N,2,0,2,2,A,N,H,G,A,A,H,A,D,Y,,L,4,1,1,0,0,2,SANTEE
6321314,2013,2014-05-27,9680,2013-12-05,1613,,4,9,JAMACHA RD,HELIX ST,N,A,N,2,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,1,0,0,0,1,UNINCORPORATED
9008860,2019,2020-02-05,3708,2019-12-03,1511,,2,5,FLETCHER PKWY,BUS COURT,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,7,0,0,1,0,1,LA MESA
6779046,2014,2015-01-21,3700,2014-10-20,1410,,1,5,MAST BL,SAINT ANDREWS DR,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,SANTEE
8136250,2016,2016-10-07,3708,2016-09-02,1300,,5,5,FLETCHER PKWY,BUS CT,Y,A,N,3,0,1,2,A,F,G,G,A,A,H,A,A,Y,,-,,0,1,0,0,1,LA MESA
5481175,2011,2013-01-22,3700,2011-11-14,1505,,1,5,CARLTON OAKS DR,BURNING TREE WY,Y,A,N,3,0,1,1,A,N,C,E,A,A,H,A,D,Y,,L,4,0,1,0,0,1,SANTEE
6969007,2015,2015-07-09,9680,2015-06-05,520,,5,9,CAMPO RD,KENWOOD DR,N,A,N,3,0,1,2,A,N,-,H,A,A,H,C,A,Y,,A,1,0,1,0,0,1,UNINCORPORATED
4615130,2009,2010-05-15,3702,2009-08-24,1053,,1,6,PASEO RANCHERO,EAST J ST,N,A,N,2,0,1,1,C,N,H,G,A,A,H,A,D,Y,,-,- ,1,0,0,0,1,CHULA VISTA
